Title,Movie Rating,Year,Gross Income in millions (USD),Movie Genre,Movie Runtime,IMDb Rating,Votes,Budget in millions (USD),Profit percent
Lord of War,R,2005,24.15,"Action,Crime,Drama",122,7.6,299905.0,42.0,-42.50000000000001
Lord of War,R,2005,24.15,"Action,Crime,Drama",122,7.6,299943.0,42.0,-42.50000000000001
Loser,R,1996,0.23,Drama,80,4.5,168.0,20.0,-98.85
Loser,PG-13,2000,15.62,"Comedy,Romance",98,5.3,28083.0,20.0,-21.900000000000002
Loser,R,1996,0.23,Drama,80,4.5,169.0,20.0,-98.85
Loser,PG-13,2000,15.62,"Comedy,Romance",98,5.3,28242.0,20.0,-21.900000000000002
Lost River,R,2014,0.04,"Drama,Fantasy,Mystery",95,5.7,17498.0,2.0,-98.0
Lost River,R,2014,0.04,"Drama,Fantasy,Mystery",95,5.7,17503.0,2.0,-98.0
Lost Souls,R,2000,16.78,"Drama,Horror,Thriller",97,4.8,10618.0,28.0,-40.07142857142857
Lost Souls,TV-PG,1998,22.53,"Drama,Fantasy,Mystery",90,5.3,51491.0,28.0,-100.0
Lost Souls,R,2000,16.78,"Drama,Horror,Thriller",97,4.8,10625.0,28.0,-40.07142857142857
Lost Souls,TV-PG,1998,22.53,"Drama,Fantasy,Mystery",90,5.3,51491.0,28.0,-100.0
Lost in Translation,R,2003,44.59,"Comedy,Drama",102,7.7,428057.0,4.0,1014.7500000000001
Lost in Translation,R,2003,44.59,"Comedy,Drama",102,7.7,428273.0,4.0,1014.7500000000001
Lottery Ticket,PG-13,2010,24.71,Comedy,99,5.1,10647.0,17.0,45.352941176470594
Lottery Ticket,PG-13,2010,24.71,Comedy,99,5.1,10654.0,17.0,45.352941176470594
Love Actually,R,2003,59.7,"Comedy,Drama,Romance",135,7.6,444374.0,45.0,32.66666666666667
Love Actually,R,2003,59.7,"Comedy,Drama,Romance",135,7.6,444437.0,45.0,32.66666666666667
Love Happens,PG-13,2009,22.93,"Drama,Romance",109,5.7,32088.0,18.0,27.388888888888886
Love Happens,PG-13,2009,22.93,"Drama,Romance",109,5.7,32094.0,18.0,27.388888888888886
Love Jones,R,1997,12.51,"Drama,Romance",104,7.4,4289.0,10.0,25.1
Love Jones,R,1997,12.51,"Drama,Romance",104,7.4,4293.0,10.0,25.1
Love Liza,R,2002,0.21,"Comedy,Drama",90,6.9,7641.0,1.0,-79.0
Love Liza,R,2002,0.21,"Comedy,Drama",90,6.9,7650.0,1.0,-79.0
Love Ranch,R,2010,0.13,"Biography,Comedy,Drama",117,5.6,3031.0,25.0,-99.48
Love Ranch,R,2010,0.13,"Biography,Comedy,Drama",117,5.6,3037.0,25.0,-99.48
Love Stinks,R,1999,2.8,Comedy,94,5.8,5080.0,4.0,-30.000000000000004
Love Stinks,R,1999,2.8,Comedy,94,5.8,5086.0,4.0,-30.000000000000004
The Other Woman,R,2009,0.02,Drama,102,6.3,18906.0,40.0,-99.94999999999999
The Other Woman,R,2009,0.02,Drama,102,6.3,18912.0,40.0,-99.94999999999999
Love in the Time of Cholera,R,2007,4.61,"Drama,Romance",139,6.4,22790.0,45.0,-89.75555555555556
Love in the Time of Cholera,R,2007,4.61,"Drama,Romance",139,6.4,22798.0,45.0,-89.75555555555556
Love the Coopers,PG-13,2015,26.28,"Comedy,Fantasy,Romance",107,5.8,22393.0,18.0,46.00000000000001
Love the Coopers,PG-13,2015,26.28,"Comedy,Fantasy,Romance",107,5.8,22398.0,18.0,46.00000000000001
Love's Abiding Joy,PG,2006,0.25,"Drama,Family,Western",87,7.0,1779.0,3.0,-91.66666666666666
Love's Abiding Joy,PG,2006,0.25,"Drama,Family,Western",87,7.0,1783.0,3.0,-91.66666666666666
"Love, Simon",PG-13,2018,40.83,"Comedy,Drama,Romance",110,7.6,103973.0,10.0,308.29999999999995
"Love, Simon",PG-13,2018,40.83,"Comedy,Drama,Romance",110,7.6,103997.0,10.0,308.29999999999995
"Lovely, Still",PG,2008,0.12,"Drama,Romance",92,7.1,2157.0,5.0,-97.6
"Lovely, Still",PG,2008,0.12,"Drama,Romance",92,7.1,2161.0,5.0,-97.6
Loving,PG-13,2016,7.7,"Biography,Drama,Romance",123,7.0,32850.0,9.0,-14.444444444444443
Loving,PG-13,2016,7.7,"Biography,Drama,Romance",123,7.0,32859.0,9.0,-14.444444444444443
Lowriders,PG-13,2016,6.16,"Adventure,Crime,Drama",98,5.7,2369.0,0.916,572.4890829694323
Lowriders,PG-13,2016,6.16,"Adventure,Crime,Drama",98,5.7,2373.0,0.916,572.4890829694323
Lucky Break,PG-13,2001,0.05,"Comedy,Crime,Romance",108,6.2,2164.0,6.0,-99.16666666666667
Lucky Break,PG-13,2001,0.05,"Comedy,Crime,Romance",108,6.2,2165.0,6.0,-99.16666666666667
Lucky Dog,PG,2015,22.53,Family,88,5.4,51491.0,2.0,-100.0
Lucky Dog,PG,2015,22.53,Family,88,5.4,51491.0,2.0,-100.0
Lucky Number Slevin,R,2006,22.49,"Crime,Drama,Thriller",110,7.7,303799.0,27.0,-16.70370370370371
Lucky Number Slevin,R,2006,22.49,"Crime,Drama,Thriller",110,7.7,303840.0,27.0,-16.70370370370371
Lucky Numbers,R,2000,10.01,"Comedy,Crime",105,5.0,10027.0,65.0,-84.60000000000001
Lucky Numbers,R,2000,10.01,"Comedy,Crime",105,5.0,10041.0,65.0,-84.60000000000001
Lucky You,PG-13,2007,5.76,"Drama,Romance,Sport",124,5.9,20247.0,55.0,-89.52727272727273
Lucky You,PG-13,2007,5.76,"Drama,Romance,Sport",124,5.9,20254.0,55.0,-89.52727272727273
Lucy,R,2014,126.66,"Action,Sci-Fi,Thriller",89,6.4,461207.0,40.0,216.65
Lucy,R,2014,126.66,"Action,Sci-Fi,Thriller",89,6.4,461276.0,40.0,216.65
Luminarias,R,1999,0.43,"Comedy,Romance",100,5.5,599.0,1.0,-57.00000000000001
Luminarias,R,1999,0.43,"Comedy,Romance",100,5.5,609.0,1.0,-57.00000000000001
Luther,PG-13,2003,5.79,"Biography,Drama,History",123,6.6,14954.0,35.0,-83.45714285714287
Luther,PG-13,2003,5.79,"Biography,Drama,History",123,6.6,14960.0,35.0,-83.45714285714287
MacGruber,R,2010,8.46,"Action,Comedy",90,5.5,43270.0,10.0,-15.399999999999991
MacGruber,R,2010,8.46,"Action,Comedy",90,5.5,43282.0,10.0,-15.399999999999991
Machete,R,2010,26.59,"Action,Crime,Thriller",105,6.6,192402.0,12.5,112.72
Machete,R,2010,26.59,"Action,Crime,Thriller",105,6.6,192429.0,12.5,112.72
Machete Kills,R,2013,8.01,"Action,Crime,Thriller",107,5.6,75964.0,20.0,-59.95
Machete Kills,R,2013,8.01,"Action,Crime,Thriller",107,5.6,75977.0,20.0,-59.95
Machine Gun Preacher,R,2011,0.54,"Action,Biography,Crime",129,6.8,64227.0,30.0,-98.2
Machine Gun Preacher,R,2011,0.54,"Action,Biography,Crime",129,6.8,64242.0,30.0,-98.2
Mad City,PG-13,1997,10.56,"Crime,Drama,Thriller",115,6.3,19521.0,50.0,-78.88
Mad City,PG-13,1997,10.56,"Crime,Drama,Thriller",115,6.3,19535.0,50.0,-78.88
Mad Hot Ballroom,PG,2005,8.12,"Documentary,Family,Music",105,7.4,3409.0,0.5,1523.9999999999998
Mad Hot Ballroom,PG,2005,8.12,"Documentary,Family,Music",105,7.4,3411.0,0.5,1523.9999999999998
Mad Money,PG-13,2008,20.67,"Comedy,Crime,Thriller",104,5.8,20839.0,22.0,-6.045454545454538
Mad Money,PG-13,2008,20.67,"Comedy,Crime,Thriller",104,5.8,20847.0,22.0,-6.045454545454538
Madagascar,PG,2005,193.6,"Animation,Adventure,Comedy",86,6.9,376540.0,75.0,158.13333333333333
Madagascar,PG,2005,193.6,"Animation,Adventure,Comedy",86,6.9,376606.0,75.0,158.13333333333333
Madagascar 3: Europe's Most Wanted,PG,2012,216.39,"Animation,Adventure,Comedy",93,6.8,168663.0,145.0,49.23448275862068
Madagascar 3: Europe's Most Wanted,PG,2012,216.39,"Animation,Adventure,Comedy",93,6.8,168691.0,145.0,49.23448275862068
Madagascar: Escape 2 Africa,PG,2008,180.01,"Animation,Adventure,Comedy",89,6.6,211790.0,150.0,20.00666666666666
Madagascar: Escape 2 Africa,PG,2008,180.01,"Animation,Adventure,Comedy",89,6.6,211833.0,150.0,20.00666666666666
Made,R,2001,5.31,"Comedy,Crime,Drama",95,6.4,17792.0,5.0,6.199999999999992
Made,R,2001,5.31,"Comedy,Crime,Drama",95,6.4,17801.0,5.0,6.199999999999992
Made of Honor,PG-13,2008,46.01,"Comedy,Romance",101,5.9,69006.0,40.0,15.024999999999993
Made of Honor,PG-13,2008,46.01,"Comedy,Romance",101,5.9,69017.0,40.0,15.024999999999993
Madea's Big Happy Family,PG-13,2011,53.35,"Comedy,Drama",106,4.8,7730.0,25.0,113.4
Madea's Big Happy Family,PG-13,2011,53.35,"Comedy,Drama",106,4.8,7737.0,25.0,113.4
Madea's Family Reunion,PG-13,2006,63.32,"Comedy,Drama,Romance",107,5.3,10910.0,10.0,533.1999999999999
Madea's Family Reunion,PG-13,2006,63.32,"Comedy,Drama,Romance",107,5.3,10919.0,10.0,533.1999999999999
Madison,PG,2001,0.51,"Drama,Sport",99,6.3,1296.0,15.5,-96.70967741935485
Madison,PG,2001,0.51,"Drama,Sport",99,6.3,1300.0,15.5,-96.70967741935485
Maggie,PG-13,2015,0.19,"Drama,Horror,Sci-Fi",95,5.6,42801.0,4.5,-95.77777777777777
Maggie,PG-13,2015,0.19,"Drama,Horror,Sci-Fi",95,5.6,42807.0,4.5,-95.77777777777777
Magic Mike,R,2012,113.72,"Comedy,Drama",110,6.1,133689.0,7.0,1524.5714285714284
Magic Mike,R,2012,113.72,"Comedy,Drama",110,6.1,133713.0,7.0,1524.5714285714284
Magic Mike XXL,R,2015,66.01,"Comedy,Drama,Music",115,5.6,53381.0,14.5,355.2413793103449
Magic Mike XXL,R,2015,66.01,"Comedy,Drama,Music",115,5.6,53394.0,14.5,355.2413793103449
Magnolia,R,1999,22.46,Drama,188,8.0,296361.0,37.0,-39.2972972972973
Magnolia,R,1999,22.46,Drama,188,8.0,296572.0,37.0,-39.2972972972973
Maid in Manhattan,PG-13,2002,94.01,"Comedy,Drama,Romance",105,5.3,85843.0,55.0,70.92727272727274
Maid in Manhattan,PG-13,2002,94.01,"Comedy,Drama,Romance",105,5.3,85870.0,55.0,70.92727272727274
Malcolm X,PG-13,1992,48.17,"Biography,Drama,History",202,7.7,88807.0,35.0,37.62857142857143
Malcolm X,PG-13,1992,48.17,"Biography,Drama,History",202,7.7,88835.0,35.0,37.62857142857143
Maleficent,PG,2014,241.41,"Action,Adventure,Family",97,7.0,353032.0,180.0,34.11666666666667
Maleficent,PG,2014,241.41,"Action,Adventure,Family",97,7.0,353100.0,180.0,34.11666666666667
Malevolence,R,1999,22.53,Drama,96,5.5,51491.0,0.2,-100.0
Malevolence,R,2004,22.53,"Crime,Horror,Mystery",90,5.1,51491.0,0.2,-100.0
Malevolence,R,1999,22.53,Drama,96,5.5,51491.0,0.2,-100.0
Malevolence,R,2004,22.53,"Crime,Horror,Mystery",90,5.1,51491.0,0.2,-100.0
Malibu's Most Wanted,PG-13,2003,34.31,"Comedy,Crime",86,5.2,18904.0,15.0,128.73333333333335
Malibu's Most Wanted,PG-13,2003,34.31,"Comedy,Crime",86,5.2,18911.0,15.0,128.73333333333335
Mallrats,R,1995,2.12,"Comedy,Romance",94,7.1,118280.0,6.1,-65.24590163934427
Mallrats,R,1995,2.12,"Comedy,Romance",94,7.1,118335.0,6.1,-65.24590163934427
Mamma Mia!,PG-13,2008,144.13,"Comedy,Musical,Romance",108,6.4,224044.0,52.0,177.1730769230769
Mamma Mia!,PG-13,2008,144.13,"Comedy,Musical,Romance",108,6.4,224081.0,52.0,177.1730769230769
Man of Steel,PG-13,2013,291.05,"Action,Adventure,Sci-Fi",143,7.0,721992.0,225.0,29.35555555555556
Man of Steel,PG-13,2013,291.05,"Action,Adventure,Sci-Fi",143,7.0,722086.0,225.0,29.35555555555556
Man of the House,PG,1995,40.07,"Comedy,Family",96,5.2,9084.0,50.0,-19.86
Man of the House,PG-13,2005,19.7,"Comedy,Crime",100,5.4,23229.0,50.0,-60.6
Man of the House,PG,1995,40.07,"Comedy,Family",96,5.2,9098.0,50.0,-19.86
Man of the House,PG-13,2005,19.7,"Comedy,Crime",100,5.4,23238.0,50.0,-60.6
Man of the Year,PG-13,2006,37.44,"Comedy,Drama,Romance",115,6.2,32547.0,20.0,87.19999999999999
Man of the Year,PG-13,2006,37.44,"Comedy,Drama,Romance",115,6.2,32559.0,20.0,87.19999999999999
Man on Fire,R,2004,77.91,"Action,Crime,Drama",146,7.7,336824.0,60.0,29.849999999999994
Man on Fire,R,2004,77.91,"Action,Crime,Drama",146,7.7,336869.0,60.0,29.849999999999994
Man on Wire,PG-13,2008,2.96,"Documentary,Biography,Crime",94,7.7,53714.0,1.9,55.789473684210535
Man on Wire,PG-13,2008,2.96,"Documentary,Biography,Crime",94,7.7,53733.0,1.9,55.789473684210535
Man on a Ledge,PG-13,2012,18.62,"Action,Crime,Thriller",102,6.6,146878.0,42.0,-55.666666666666664
Man on a Ledge,PG-13,2012,18.62,"Action,Crime,Thriller",102,6.6,146899.0,42.0,-55.666666666666664
Man on the Moon,R,1999,34.58,"Biography,Comedy,Drama",118,7.4,126433.0,52.0,-33.5
Man on the Moon,R,1999,34.58,"Biography,Comedy,Drama",118,7.4,126466.0,52.0,-33.5
Manchester by the Sea,R,2016,47.7,Drama,137,7.8,257260.0,8.5,461.17647058823536
Manchester by the Sea,R,2016,47.7,Drama,137,7.8,257322.0,8.5,461.17647058823536
Manglehorn,PG-13,2014,0.13,Drama,97,5.6,7341.0,4.0,-96.75
Manglehorn,PG-13,2014,0.13,Drama,97,5.6,7348.0,4.0,-96.75
Margaret,R,2011,0.05,Drama,150,6.5,16571.0,14.0,-99.64285714285714
Margaret,R,2011,0.05,Drama,150,6.5,16587.0,14.0,-99.64285714285714
Margin Call,R,2011,5.35,"Drama,Thriller",107,7.1,120910.0,3.4,57.35294117647059
Margin Call,R,2011,5.35,"Drama,Thriller",107,7.1,120936.0,3.4,57.35294117647059
Maria Full of Grace,R,2004,6.52,"Crime,Drama",101,7.4,34405.0,3.2,103.74999999999997
Maria Full of Grace,R,2004,6.52,"Crime,Drama",101,7.4,34415.0,3.2,103.74999999999997
Marie Antoinette,PG-13,2006,15.96,"Biography,Drama,History",123,6.5,104654.0,40.0,-60.099999999999994
Marie Antoinette,PG-13,2006,15.96,"Biography,Drama,History",123,6.5,104671.0,40.0,-60.099999999999994
Marley & Me,PG,2008,143.15,"Comedy,Drama,Family",115,7.1,150044.0,60.0,138.58333333333334
Marley & Me,PG,2008,143.15,"Comedy,Drama,Family",115,7.1,150071.0,60.0,138.58333333333334
Marmaduke,PG,2010,33.64,"Comedy,Family",87,4.3,14764.0,50.0,-32.72
Marmaduke,PG,2010,33.64,"Comedy,Family",87,4.3,14775.0,50.0,-32.72
Married Life,PG-13,2007,1.51,"Biography,Crime,Drama",91,6.2,9167.0,12.0,-87.41666666666667
Married Life,PG-13,2007,1.51,"Biography,Crime,Drama",91,6.2,9175.0,12.0,-87.41666666666667
Mars Attacks!,PG-13,1996,37.77,"Comedy,Sci-Fi",106,6.3,214696.0,80.0,-52.7875
Mars Attacks!,PG-13,1996,37.77,"Comedy,Sci-Fi",106,6.3,214736.0,80.0,-52.7875
Mars Needs Moms,PG,2011,21.38,"Animation,Action,Adventure",88,5.4,21579.0,150.0,-85.74666666666667
Mars Needs Moms,PG,2011,21.38,"Animation,Action,Adventure",88,5.4,21587.0,150.0,-85.74666666666667
Marshall,PG-13,2017,10.05,"Biography,Crime,Drama",118,7.3,22187.0,12.0,-16.249999999999996
Marshall,PG-13,2017,10.05,"Biography,Crime,Drama",118,7.3,22196.0,12.0,-16.249999999999996
Martha Marcy May Marlene,R,2011,2.98,"Drama,Mystery,Thriller",102,6.9,50515.0,1.0,198.0
Martha Marcy May Marlene,R,2011,2.98,"Drama,Mystery,Thriller",102,6.9,50533.0,1.0,198.0
Martian Child,PG,2007,7.49,"Comedy,Drama,Family",106,6.8,20071.0,27.0,-72.25925925925925
Martian Child,PG,2007,7.49,"Comedy,Drama,Family",106,6.8,20082.0,27.0,-72.25925925925925
Marvin's Room,PG-13,1996,12.78,Drama,98,6.7,26546.0,23.0,-44.434782608695656
Marvin's Room,PG-13,1996,12.78,Drama,98,6.7,26568.0,23.0,-44.434782608695656
Mary Poppins Returns,PG,2018,171.96,"Comedy,Family,Fantasy",130,6.7,80349.0,130.0,32.27692307692308
Mary Poppins Returns,PG,2018,171.96,"Comedy,Family,Fantasy",130,6.7,80369.0,130.0,32.27692307692308
Mary Queen of Scots,R,2018,16.47,"Biography,Drama,History",124,6.3,45284.0,25.0,-34.120000000000005
Mary Queen of Scots,R,2018,16.47,"Biography,Drama,History",124,6.3,45296.0,25.0,-34.120000000000005
Mary Reilly,R,1996,5.6,"Drama,Horror,Romance",108,5.8,14420.0,47.0,-88.08510638297872
Mary Reilly,R,1996,5.6,"Drama,Horror,Romance",108,5.8,14432.0,47.0,-88.08510638297872
Masked and Anonymous,PG-13,2003,0.53,"Comedy,Drama,Music",112,5.4,4562.0,7.5,-92.93333333333334
Masked and Anonymous,PG-13,2003,0.53,"Comedy,Drama,Music",112,5.4,4569.0,7.5,-92.93333333333334
Master and Commander: The Far Side of the World,PG-13,2003,93.93,"Action,Adventure,Drama",138,7.4,208903.0,135.0,-30.422222222222217
Master and Commander: The Far Side of the World,PG-13,2003,93.93,"Action,Adventure,Drama",138,7.4,208940.0,135.0,-30.422222222222217
Match Point,R,2005,23.09,"Drama,Romance,Thriller",124,7.6,209845.0,15.0,53.93333333333333
Match Point,R,2005,23.09,"Drama,Romance,Thriller",124,7.6,209884.0,15.0,53.93333333333333
Matilda,PG,1996,33.08,"Comedy,Family,Fantasy",102,6.9,135722.0,25.0,32.31999999999999
Matilda,PG,1996,33.08,"Comedy,Family,Fantasy",102,6.9,135765.0,25.0,32.31999999999999
Max,PG,2015,42.65,"Adventure,Drama,Family",111,6.7,26099.0,20.0,113.24999999999999
Max,PG,2015,42.65,"Adventure,Drama,Family",111,6.7,26108.0,20.0,113.24999999999999
Max Keeble's Big Move,PG,2001,17.29,"Comedy,Crime,Family",86,5.4,7737.0,12.0,44.08333333333332
Max Keeble's Big Move,PG,2001,17.29,"Comedy,Crime,Family",86,5.4,7744.0,12.0,44.08333333333332
Max Payne,PG-13,2008,40.69,"Action,Crime,Drama",100,5.3,123415.0,35.0,16.25714285714285
Max Payne,PG-13,2008,40.69,"Action,Crime,Drama",100,5.3,123431.0,35.0,16.25714285714285
Max Steel,PG-13,2016,3.82,"Action,Adventure,Fantasy",92,4.6,18736.0,10.0,-61.8
Max Steel,PG-13,2016,3.82,"Action,Adventure,Fantasy",92,4.6,18739.0,10.0,-61.8
Maximum Risk,R,1996,14.5,"Action,Thriller",101,5.5,21011.0,25.0,-42.0
Maximum Risk,R,1996,14.5,"Action,Thriller",101,5.5,21025.0,25.0,-42.0
May,R,2002,0.15,"Comedy,Drama,Horror",93,6.6,35070.0,1.75,-91.42857142857143
May,R,2002,0.15,"Comedy,Drama,Horror",93,6.6,35236.0,1.75,-91.42857142857143
Maze Runner: The Death Cure,PG-13,2018,58.03,"Action,Adventure,Sci-Fi",143,6.3,121479.0,61.0,-4.8688524590163915
Maze Runner: The Death Cure,PG-13,2018,58.03,"Action,Adventure,Sci-Fi",143,6.3,121519.0,61.0,-4.8688524590163915
Maze Runner: The Scorch Trials,PG-13,2015,81.7,"Action,Adventure,Sci-Fi",131,6.3,230456.0,61.0,33.934426229508205
Maze Runner: The Scorch Trials,PG-13,2015,81.7,"Action,Adventure,Sci-Fi",131,6.3,230514.0,61.0,33.934426229508205
"McFarland, USA",PG,2015,44.47,"Biography,Drama,Sport",129,7.4,36413.0,17.0,161.58823529411762
"McFarland, USA",PG,2015,44.47,"Biography,Drama,Sport",129,7.4,36425.0,17.0,161.58823529411762
McHale's Navy,PG,1997,4.53,"Action,Comedy",108,4.6,6539.0,42.0,-89.21428571428571
McHale's Navy,PG,1997,4.53,"Action,Comedy",108,4.6,6550.0,42.0,-89.21428571428571
Me Before You,PG-13,2016,56.25,"Drama,Romance",106,7.4,221103.0,20.0,181.25
Me Before You,PG-13,2016,56.25,"Drama,Romance",106,7.4,221187.0,20.0,181.25
Me and Earl and the Dying Girl,PG-13,2015,6.74,"Comedy,Drama",105,7.7,126029.0,8.0,-15.749999999999996
Me and Earl and the Dying Girl,PG-13,2015,6.74,"Comedy,Drama",105,7.7,126044.0,8.0,-15.749999999999996
Me and Orson Welles,PG-13,2008,1.19,"Comedy,Drama",114,6.7,10896.0,25.0,-95.24
Me and Orson Welles,PG-13,2008,1.19,"Comedy,Drama",114,6.7,10906.0,25.0,-95.24
Me and You and Everyone We Know,R,2005,3.89,"Comedy,Drama",91,7.3,35677.0,2.0,94.5
Me and You and Everyone We Know,R,2005,3.89,"Comedy,Drama",91,7.3,35684.0,2.0,94.5
"Me, Myself & Irene",R,2000,90.57,Comedy,116,6.6,227762.0,51.0,77.58823529411764
"Me, Myself & Irene",R,2000,90.57,Comedy,116,6.6,227946.0,51.0,77.58823529411764
Mean Creek,R,2004,0.6,"Crime,Drama",90,7.2,31026.0,0.5,19.999999999999996
Mean Creek,R,2004,0.6,"Crime,Drama",90,7.2,31038.0,0.5,19.999999999999996
Mean Girls,PG-13,2004,86.06,Comedy,97,7.0,349128.0,18.0,378.1111111111111
Mean Girls,PG-13,2004,86.06,Comedy,97,7.0,349382.0,18.0,378.1111111111111
Mean Machine,R,2001,0.09,"Comedy,Crime,Drama",99,6.5,37756.0,4.5,-98.0
Mean Machine,R,2001,0.09,"Comedy,Crime,Drama",99,6.5,37915.0,4.5,-98.0
Mechanic: Resurrection,R,2016,21.22,"Action,Adventure,Crime",98,5.7,79447.0,40.0,-46.95
Mechanic: Resurrection,R,2016,21.22,"Action,Adventure,Crime",98,5.7,79467.0,40.0,-46.95
Medicine Man,PG-13,1992,45.5,"Adventure,Drama,Romance",106,6.0,22126.0,40.0,13.750000000000002
Medicine Man,PG-13,1992,45.5,"Adventure,Drama,Romance",106,6.0,22139.0,40.0,13.750000000000002
Meek's Cutoff,PG,2010,0.98,"Adventure,Drama,Thriller",104,6.6,13100.0,2.0,-51.0
Meek's Cutoff,PG,2010,0.98,"Adventure,Drama,Thriller",104,6.6,13111.0,2.0,-51.0
Meet Dave,PG,2008,11.8,"Adventure,Comedy,Family",90,5.0,39415.0,60.0,-80.33333333333333
Meet Dave,PG,2008,11.8,"Adventure,Comedy,Family",90,5.0,39431.0,60.0,-80.33333333333333
Meet Joe Black,PG-13,1998,44.62,"Drama,Fantasy,Romance",178,7.2,224311.0,85.0,-47.50588235294118
Meet Joe Black,PG-13,1998,44.62,"Drama,Fantasy,Romance",178,7.2,224500.0,85.0,-47.50588235294118
Meet the Blacks,R,2016,9.09,"Comedy,Horror",94,4.8,35882.0,0.9,910.0
Meet the Blacks,R,2016,9.09,"Comedy,Horror",94,4.8,35886.0,0.9,910.0
Meet the Browns,PG-13,2008,41.94,"Comedy,Drama,Romance",100,4.4,6638.0,20.0,109.7
Meet the Browns,PG-13,2008,41.94,"Comedy,Drama,Romance",100,4.4,6645.0,20.0,109.7
Meet the Deedles,PG,1998,4.31,"Comedy,Family",93,4.1,2793.0,24.0,-82.04166666666667
Meet the Deedles,PG,1998,4.31,"Comedy,Family",93,4.1,2801.0,24.0,-82.04166666666667
Meet the Fockers,PG-13,2004,279.26,"Comedy,Romance",115,6.3,258909.0,60.0,365.43333333333334
Meet the Fockers,PG-13,2004,279.26,"Comedy,Romance",115,6.3,259103.0,60.0,365.43333333333334
Meet the Mormons,PG,2014,5.88,Documentary,78,6.8,1964.0,2.0,194.0
Meet the Mormons,PG,2014,5.88,Documentary,78,6.8,1966.0,2.0,194.0
Meet the Parents,PG-13,2000,166.24,"Comedy,Romance",108,7.0,317930.0,55.0,202.25454545454545
Meet the Parents,PG-13,2000,166.24,"Comedy,Romance",108,7.0,317974.0,55.0,202.25454545454545
Megamind,PG,2010,148.42,"Animation,Action,Comedy",95,7.2,236671.0,130.0,14.16923076923076
Megamind,PG,2010,148.42,"Animation,Action,Comedy",95,7.2,236724.0,130.0,14.16923076923076
Race,PG-13,1998,22.53,Drama,104,5.3,51491.0,5.0,-100.0
Race,PG-13,1998,22.53,Drama,104,5.3,51491.0,5.0,-100.0
Memento,R,2000,25.54,"Mystery,Thriller",113,8.4,1156008.0,5.0,410.79999999999995
Memento,R,2000,25.54,"Mystery,Thriller",113,8.4,1156326.0,5.0,410.79999999999995
Memoirs of a Geisha,PG-13,2005,57.49,"Drama,Romance",145,7.3,141192.0,85.0,-32.364705882352936
Memoirs of a Geisha,PG-13,2005,57.49,"Drama,Romance",145,7.3,141212.0,85.0,-32.364705882352936
Memoirs of an Invisible Man,PG-13,1992,14.36,"Comedy,Romance,Sci-Fi",99,6.0,23588.0,40.0,-64.1
Memoirs of an Invisible Man,PG-13,1992,14.36,"Comedy,Romance,Sci-Fi",99,6.0,23606.0,40.0,-64.1
Men in Black,PG-13,1997,250.69,"Action,Adventure,Comedy",98,7.3,529596.0,90.0,178.54444444444445
Men in Black,PG-13,1997,250.69,"Action,Adventure,Comedy",98,7.3,529697.0,90.0,178.54444444444445
Men in Black 3,PG-13,2012,179.02,"Action,Adventure,Comedy",106,6.8,342572.0,215.0,-16.734883720930227
Men in Black 3,PG-13,2012,179.02,"Action,Adventure,Comedy",106,6.8,342617.0,215.0,-16.734883720930227
Men in Black: International,PG-13,2019,80.0,"Action,Adventure,Comedy",114,5.6,119779.0,110.0,-27.27272727272727
Men in Black: International,PG-13,2019,80.0,"Action,Adventure,Comedy",114,5.6,119819.0,110.0,-27.27272727272727
Men of Honor,R,2000,48.82,"Biography,Drama",129,7.2,110899.0,32.0,52.5625
Men of Honor,R,2000,48.82,"Biography,Drama",129,7.2,111080.0,32.0,52.5625
Men of War,R,1994,22.53,"Action,Drama,Thriller",102,5.8,51491.0,6.0,-100.0
Men of War,R,1994,22.53,"Action,Drama,Thriller",102,5.8,51491.0,6.0,-100.0
Menace II Society,R,1993,27.9,"Crime,Drama,Thriller",97,7.5,53885.0,3.5,697.1428571428571
Menace II Society,R,1993,27.9,"Crime,Drama,Thriller",97,7.5,53903.0,3.5,697.1428571428571
Mercury Rising,R,1998,32.94,"Action,Crime,Drama",111,6.1,70729.0,60.0,-45.1
Mercury Rising,R,1998,32.94,"Action,Crime,Drama",111,6.1,70750.0,60.0,-45.1
Mercy Streets,PG-13,2000,0.17,"Action,Drama,Crime",106,5.3,522.0,0.6,-71.66666666666666
Mercy Streets,PG-13,2000,0.17,"Action,Drama,Crime",106,5.3,526.0,0.6,-71.66666666666666
Message in a Bottle,PG-13,1999,52.88,"Drama,Romance",126,6.2,36682.0,30.0,76.26666666666667
Message in a Bottle,PG-13,1999,52.88,"Drama,Romance",126,6.2,36696.0,30.0,76.26666666666667
Metallica Through the Never,R,2013,3.42,Music,93,7.2,16919.0,18.0,-81.0
Metallica Through the Never,R,2013,3.42,Music,93,7.2,16923.0,18.0,-81.0
Underdogs,PG,2013,22.53,"Animation,Adventure,Family",85,6.5,51491.0,2.5,-100.0
Underdogs,PG,2013,22.53,"Animation,Adventure,Family",85,6.5,51491.0,2.5,-100.0
Metropolitan,PG-13,1990,2.94,"Comedy,Drama,Romance",98,7.4,10352.0,0.43,583.7209302325581
Metropolitan,PG-13,1990,2.94,"Comedy,Drama,Romance",98,7.4,10365.0,0.43,583.7209302325581
Mi America,R,2015,22.53,"Crime,Drama",90,6.7,56.0,2.1,-100.0
